rental_id,price,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
9806,1725000,1.5,1,800,9,11,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8883,1837500,0,1,619,6,3,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2725,3747500,3,2,1600,2,12,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
10999,1877500,1,1,688,3,11,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
9652,1800000,0,1,526,10,3,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6961,2500000,2,2,1157,43,4,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5909,1997500,0,1,424,3,5,2,1,0,0,0,0,0,0,0,East Village,Manhattan
1668,5500000,2,2,1297,4,8,58,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
1215,1800000,1,1,770,10,9,9,0,0,0,1,1,0,0,0,Gramercy Park,Manhattan
852,7500000,3,3,1800,9,24,11,0,0,1,1,1,0,0,1,Upper East Side,Manhattan
1217,1975000,1,1,866,12,39,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
10130,3150000,1,2,992,2,9,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
1703,2050000,1,1,646,1,8,6,0,0,0,0,0,0,0,0,East Village,Manhattan
10715,1500000,1,1,750,4,1,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
87,7250000,4,3,2283,5,15,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
1332,2725000,2,2,1227,1,18,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
7561,2450000,2,1,568,3,3,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3554,4500000,2,2,1578,6,5,104,0,1,0,1,1,0,0,1,Chelsea,Manhattan
3389,1756500,0,1,431,2,27,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
9863,4097500,3,2,1600,6,5,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
6138,1637500,1,1,640,3,3,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1518,2200000,1,1,778,2,46,9,0,0,1,0,1,0,0,0,Midtown West,Manhattan
2673,2202500,1,1,679,5,10,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
9886,1600000,1,1,585,2,20,38,1,0,1,0,0,0,0,1,Midtown West,Manhattan
831,2350000,1,1,747,2,39,6,0,0,0,1,1,1,0,1,Financial District,Manhattan
4282,3500000,1,2,1068,1,4,8,0,0,0,0,0,1,0,0,Flatiron,Manhattan
3759,4125000,2,2,1322,1,28,29,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
7961,2350000,2,2,915,3,3,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9183,1150000,2,1,850,7,5,86,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
5848,1150000,2,1,750,9,2,101,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
7462,1300000,0,1,517,2,2,28,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8901,5875000,2,2,1706,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
11258,1475000,1,1,700,7,15,12,0,1,1,1,1,0,0,1,Roosevelt Island,Manhattan
5414,3747500,3,2,1641,4,12,6,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
7082,1675000,0,1,721,1,22,112,1,0,0,0,0,0,0,0,Financial District,Manhattan
4648,3300000,2,2,1342,2,17,28,0,0,1,0,0,0,0,0,Battery Park City,Manhattan
1003,2712500,2,2,1104,2,17,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
11250,1700000,1,1,1164,11,2,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
4635,1649500,0,1,470,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
271,1825000,0,1,698,2,9,8,0,1,1,1,1,1,0,1,Financial District,Manhattan
6429,1567000,0,1,431,2,10,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
6998,1375000,2,1,850,1,4,96,0,1,0,1,1,1,0,0,East Harlem,Manhattan
2796,1500000,1,1,600,5,2,116,0,1,0,1,1,0,0,1,Upper West Side,Manhattan
9175,1150000,0,1,400,9,6,116,0,0,0,0,0,0,0,0,East Village,Manhattan
4038,2425000,1,1,754,10,3,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2905,2450000,1,1,1200,1,14,88,0,0,0,0,0,0,0,0,Financial District,Manhattan
1665,9500000,2,2,1728,2,21,2,0,0,0,0,0,0,0,0,Midtown,Manhattan
2551,1150000,1,1,883,3,1,85,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
2665,974500,0,1,400,6,1,96,0,0,0,0,1,0,0,0,East Village,Manhattan
4043,1425000,2,1,700,4,8,8,1,0,0,0,0,0,0,0,East Harlem,Manhattan
5305,1900000,0,1,516,2,20,0,1,0,0,0,0,0,0,0,Midtown South,Manhattan
4114,1475000,1,1,775,4,6,87,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
8145,1150000,0,1,350,2,9,107,0,0,0,0,0,0,0,0,Morningside Heights,Manhattan
4196,2400000,2,2,1053,5,21,56,0,0,0,1,1,1,0,1,Midtown East,Manhattan
4345,1871000,1,1,624,12,9,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8372,1450000,0,1,497,15,30,43,1,0,0,0,0,0,0,1,Midtown East,Manhattan
7929,2000000,1,1,587,3,6,52,1,1,0,0,1,0,0,0,Tribeca,Manhattan
961,2097500,1,1,632,2,17,89,1,0,0,0,1,0,0,0,Upper West Side,Manhattan
262,1997500,2,1,900,10,1,91,0,0,0,0,0,0,0,0,Midtown West,Manhattan
2465,2202500,1,1,586,3,3,16,1,0,0,0,1,0,0,0,Chelsea,Manhattan
752,1647500,0,1,670,6,3,113,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
4229,1672500,2,1,750,8,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
667,2247500,2,2,920,2,4,13,1,1,0,1,1,0,0,0,Financial District,Manhattan
774,2497500,2,2,1181,2,15,34,1,0,0,0,1,1,0,0,Financial District,Manhattan
3982,5875000,2,2,1621,1,7,9,0,1,1,1,0,1,0,0,Upper East Side,Manhattan
7505,1134500,1,1,775,6,4,96,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4704,1837500,1,1,850,4,4,76,0,1,1,1,0,1,0,1,East Village,Manhattan
7960,2450000,1,1,870,2,9,11,0,1,1,0,0,1,0,0,Midtown,Manhattan
6198,1347500,1,1,550,2,2,116,0,0,0,0,0,0,0,0,East Village,Manhattan
1430,2300000,2,2,1012,12,29,32,0,0,0,1,1,0,0,0,Midtown East,Manhattan
1157,2300000,1,1,832,2,38,8,0,0,1,0,1,1,0,0,Financial District,Manhattan
1410,2000000,1,1,450,3,7,52,1,0,0,0,0,0,0,0,Midtown East,Manhattan
8043,850000,0,1,450,3,5,86,0,0,0,1,1,1,0,0,Midtown West,Manhattan
2754,1600000,2,1,875,6,14,57,0,1,0,1,1,0,0,1,Midtown East,Manhattan
4652,1900000,1,1,768,10,39,27,0,1,1,1,1,1,0,1,Midtown East,Manhattan
9276,1900000,0,1,525,4,17,24,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
2071,3997500,2,2,1286,5,4,2,0,0,0,0,0,0,0,0,Midtown East,Manhattan
5591,1750000,1,1,670,3,2,106,0,0,0,0,0,0,0,0,Chelsea,Manhattan
424,6247500,3,3,2084,2,11,85,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
8884,4400000,2,2,1265,6,21,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
8254,1497500,1,1,800,3,2,35,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
6630,2925000,2,2,887,2,3,0,1,0,0,0,0,0,0,0,Midtown East,Manhattan
10553,1750000,2,1,1000,4,6,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1354,4750000,2,2,1305,8,10,10,1,0,0,1,1,0,0,1,Chelsea,Manhattan
8188,5612500,3.5,3,3500,2,12,111,1,0,0,0,0,0,0,0,Midtown,Manhattan
259,2975000,2,2,1240,2,8,75,0,0,0,0,0,0,0,0,Central Park South,Manhattan
5229,2036000,1,1,616,2,35,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
11001,1647500,1,1,578,2,15,41,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3761,1475000,0,1,525,2,10,90,1,0,0,0,0,0,0,0,Financial District,Manhattan
4591,3750000,2,2,1454,7,8,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7171,2477500,2,2,984,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2573,2067500,1,1,657,1,12,29,1,0,0,1,1,1,0,0,Chelsea,Manhattan
6376,1497500,3,1,980,7,6,86,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1314,2000000,1,1,850,2,17,27,1,0,0,0,0,0,0,0,Midtown,Manhattan
1675,1000000,0,1,350,6,4,87,1,0,0,0,0,0,0,0,Midtown East,Manhattan
59,3572500,1,2,1321,3,5,116,0,0,0,0,0,0,0,0,Chelsea,Manhattan
4561,1950000,0,1,550,3,5,11,0,0,0,0,0,0,0,0,Flatiron,Manhattan
9678,2857000,2,2,1085,13,10,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5144,1595000,1,1,600,6,4,106,0,0,0,0,0,0,0,0,East Village,Manhattan
10052,800000,1,1,400,3,4,116,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
8614,1765000,1,1,692,10,3,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
4567,1800000,2,1,900,1,5,87,0,0,0,0,0,0,0,0,Financial District,Manhattan
2219,1547500,1,1,700,10,4,116,0,1,0,1,0,0,0,0,Upper East Side,Manhattan
7781,1300000,0.5,1,600,3,3,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
11304,1500000,0,1,530,1,7,90,0,1,0,1,1,0,1,0,Chelsea,Manhattan
1647,2747500,2,2,1180,5,10,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7734,2162500,1,1,600,2,21,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
5159,1225000,2,1,749,5,7,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
2611,1200000,0,1,550,4,2,74,1,1,1,1,1,1,0,1,Midtown East,Manhattan
7955,3647500,4,2,1300,3,4,146,0,0,0,0,0,0,0,0,Soho,Manhattan
3210,1947500,1,1,570,2,4,29,1,0,0,1,1,0,0,1,Upper East Side,Manhattan
4612,1850000,1,1,766,4,7,87,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
8625,2837500,1,1,712,8,11,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
9766,1725000,1,1,536,1,19,29,0,0,1,1,0,1,0,0,Midtown West,Manhattan
4440,1275000,0,1,414,4,8,116,0,0,0,0,0,1,0,0,Upper West Side,Manhattan
3513,4000000,2,2,972,3,3,8,0,0,0,1,1,0,0,0,Chelsea,Manhattan
11134,3550000,2,2,1400,4,3,91,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1086,1817500,1,1,680,1,22,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
93,6250000,2,2,1510,4,34,33,0,1,0,1,0,1,0,0,Midtown,Manhattan
3616,7000000,3,3,1934,12,21,11,0,1,0,0,0,0,0,0,Upper East Side,Manhattan
2348,4100000,2,1,1410,43,20,8,0,1,0,1,1,0,0,0,Upper West Side,Manhattan
1993,5250000,2,2,1228,3,4,56,0,0,0,0,0,0,0,0,Chelsea,Manhattan
7444,1812500,0,1,550,7,6,14,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
9148,2500000,1,1,820,9,7,86,1,0,0,0,0,0,0,0,Gramercy Park,Manhattan
3464,1987500,1,1,775,6,3,33,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
10784,2700000,2,1,1074,7,15,34,0,1,1,1,1,1,0,1,Midtown East,Manhattan
6007,1047500,0,1,475,5,3,111,0,0,0,0,0,0,0,0,East Village,Manhattan
9640,2350000,2,2,1000,4,5,89,0,0,1,0,1,1,0,0,Upper West Side,Manhattan
348,1893000,1,1,833,3,7,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
665,3750000,2,2,1214,3,15,88,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
7048,2000000,1,1,750,7,3,116,0,0,0,0,0,0,0,0,East Village,Manhattan
2924,1925000,1,1,800,9,16,86,0,0,1,0,0,1,1,0,Gramercy Park,Manhattan
6448,1892500,1,1,550,2,22,35,1,0,0,0,0,0,0,0,Midtown East,Manhattan
7159,1550000,1,1,629,8,24,18,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
638,3075000,2,2,1368,7,6,53,0,0,1,0,0,0,1,0,Upper East Side,Manhattan
2632,3750000,2,2,1168,7,40,6,0,1,1,1,1,1,0,1,Midtown South,Manhattan
1612,1127500,0,1,408,2,12,99,1,1,1,1,1,0,0,1,Upper West Side,Manhattan
10662,1500000,2,1,500,5,4,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6670,1785000,1,1,660,1,6,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
6751,1712500,1,1,800,3,5,89,0,1,1,1,1,1,0,1,Upper West Side,Manhattan
278,1800000,1,1,549,3,4,96,0,0,0,0,0,1,0,0,East Village,Manhattan
1706,3900000,2,2,1438,2,9,20,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
2892,2212500,1,1,776,4,14,19,1,1,0,1,1,1,0,1,Upper East Side,Manhattan
11327,1250000,0,1,418,2,13,112,0,1,0,1,1,0,0,1,Financial District,Manhattan
2429,2800000,1,1,793,2,21,10,0,0,1,0,1,0,0,0,Chelsea,Manhattan
4628,2665000,1,1,729,2,29,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4331,875000,1,1,550,5,3,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
1214,2497500,1,1,815,3,7,8,0,0,0,1,1,0,0,0,Greenwich Village,Manhattan
8899,5375000,2,2,1358,6,23,5,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
6734,1800000,1,1,610,2,26,29,0,0,1,1,0,0,0,0,Battery Park City,Manhattan
8929,1600000,2,1,1000,3,6,77,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2268,2135000,1,1,657,4,18,19,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2505,1250000,1,1,550,1,3,106,0,0,0,0,0,0,0,0,Flatiron,Manhattan
8931,1950000,1,1,721,3,19,15,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5532,1382000,0,1,473,4,6,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
7934,1550000,1,1,764,0,4,87,0,1,1,0,1,1,0,1,Financial District,Manhattan
2145,3500000,1,2,1224,1,35,41,0,1,0,1,1,0,0,1,Midtown,Manhattan
2748,3100000,1,1,689,8,18,10,0,1,0,1,1,0,0,1,Chelsea,Manhattan
6474,1250000,1,1,600,2,10,53,0,0,0,1,0,0,1,0,Midtown,Manhattan
22,5000000,1,2,1300,2,18,86,0,0,0,0,0,0,0,0,Central Park South,Manhattan
5096,750000,0,1,400,3,1,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
7396,1325000,0,1,439,1,23,104,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2643,3547500,3,3,1500,5,18,26,0,0,1,0,0,1,0,0,Midtown East,Manhattan
7979,1975000,1,1,525,2,22,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1591,2250000,1,1,885,9,12,15,0,0,0,1,1,0,0,0,Midtown East,Manhattan
9763,3375000,2,2,1255,2,33,26,0,0,0,1,0,0,0,0,Midtown East,Manhattan
901,2125000,3,2,800,13,46,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10480,1197500,0,1,525,3,5,66,0,0,1,0,0,0,0,0,East Village,Manhattan
2525,1762500,0,1,448,2,30,6,1,0,0,0,1,0,0,0,Financial District,Manhattan
10503,1350000,0,1,408,6,10,14,1,0,0,0,1,0,0,0,Midtown West,Manhattan
4582,1900000,1,1,880,7,18,16,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
8176,4299500,2,2,1518,5,16,3,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2083,1600000,1,1,800,6,2,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9898,1647500,1,1,665,13,5,9,1,0,0,0,0,0,1,0,Midtown West,Manhattan
10610,1150000,0,1,500,4,7,92,0,1,0,0,0,0,1,0,Upper West Side,Manhattan
9033,2447500,1,1,767,2,16,8,1,0,0,0,0,0,0,0,Midtown South,Manhattan
2502,3750000,1,1,750,3,5,96,0,1,1,1,1,0,0,1,West Village,Manhattan
10382,1736500,0,1,464,2,16,13,1,0,0,0,0,0,0,0,Flatiron,Manhattan
4922,1400000,0,1,542,6,29,28,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3495,3900000,3,2,1900,5,7,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2794,1700000,1,1,667,2,12,9,0,1,0,1,1,1,1,1,Midtown West,Manhattan
1007,3950000,1,1,860,8,10,7,0,0,1,1,1,1,0,0,West Village,Manhattan
4660,1925000,2,1,853,10,6,6,0,0,0,0,0,0,0,0,East Village,Manhattan
11050,5750000,2,2,1200,4,11,89,0,0,1,1,1,0,1,0,Midtown,Manhattan
3443,1247500,1,1,650,6,3,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
8904,1250000,1,1,672,4,4,107,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2787,3837500,2,2,1207,6,22,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
682,2400000,1,1,800,5,14,29,0,0,0,0,0,1,1,0,Midtown East,Manhattan
1242,2000000,3,1,700,5,4,96,0,1,1,0,0,1,0,0,Upper West Side,Manhattan
4577,2297500,1,1,1037,7,18,12,1,0,1,1,1,1,0,0,Upper West Side,Manhattan
1878,4400000,3,2,1517,6,12,10,0,0,1,0,0,0,0,0,Upper West Side,Manhattan
6868,1800000,1,1,621,6,14,37,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9951,2447500,2,2,948,14,31,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2183,7000000,2,2,1828,4,8,76,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
8941,1500000,1,1,600,2,14,89,1,0,0,0,0,0,0,0,Midtown,Manhattan
10542,1500000,2,1,700,2,5,105,0,0,0,1,1,1,0,1,Upper West Side,Manhattan
4086,1750000,0,1,900,3,5,106,0,0,0,0,0,0,0,0,Tribeca,Manhattan
4554,1522500,2,2,800,9,3,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2493,2650000,1,1,925,4,18,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6046,847500,0,1,250,2,6,96,0,0,0,0,0,0,0,0,Little Italy,Manhattan
3428,2020500,2,2,829,5,3,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2559,4150000,3,2,2200,2,3,86,0,0,0,0,0,0,0,0,Tribeca,Manhattan
4564,1570000,0,1,521,3,3,54,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
647,3378000,2,2,1082,2,32,16,1,1,1,1,1,0,0,0,Flatiron,Manhattan
8348,749500,0,1,343,7,2,57,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
7769,2747500,1,1,900,4,11,7,1,0,0,0,0,1,1,0,Tribeca,Manhattan
1639,1600000,0,1,515,0,9,87,0,0,0,1,1,0,0,0,Financial District,Manhattan
4974,1325000,2,1,500,3,1,116,1,0,0,0,0,0,0,0,Central Harlem,Manhattan
6692,2850000,1,1,860,2,20,30,0,1,0,1,1,0,0,1,Flatiron,Manhattan
2501,1650000,1,1,885,1,4,106,0,0,1,0,0,0,0,0,Central Harlem,Manhattan
11171,5450000,3,2,1825,12,20,26,0,0,0,0,0,1,0,1,Upper East Side,Manhattan
8813,1337500,1,1,550,8,17,32,0,0,0,0,0,0,0,0,Midtown East,Manhattan
1503,7000000,2,2,1512,1,37,11,0,1,0,1,0,0,0,1,Midtown East,Manhattan
4416,2750000,2,2,1105,2,28,34,1,1,1,1,1,1,0,1,Financial District,Manhattan
6807,1400000,2,1,525,2,4,96,0,1,0,1,1,1,0,1,Lower East Side,Manhattan
1731,1150000,1,1,535,3,1,106,0,0,0,0,0,0,0,0,Lower East Side,Manhattan
3277,2950000,1,1,1048,2,57,30,0,0,0,0,0,0,0,0,Midtown,Manhattan
4588,7500000,2,2,1784,4,45,33,0,0,1,1,0,0,0,0,Midtown,Manhattan
514,1650000,1,1,673,2,5,27,0,0,0,0,0,0,0,0,Midtown West,Manhattan
9897,3975000,1,2,1321,3,4,116,0,0,0,0,0,1,0,0,Chelsea,Manhattan
10815,5500000,4,2,2100,6,20,29,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5875,1337500,1,1,624,6,2,9,0,0,1,1,1,1,0,1,East Harlem,Manhattan
7923,2250000,1,1,669,2,18,17,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2946,1300000,1,1,650,2,5,115,0,0,0,1,1,0,0,0,Midtown,Manhattan
764,1200000,1,1,875,3,2,85,1,0,0,0,0,0,0,0,Washington Heights,Manhattan
10372,1690000,1,1,594,4,12,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
347,2747500,1,1,820,1,23,76,1,0,0,0,0,0,0,0,Central Park South,Manhattan
2130,4550000,2,2,1565,2,7,1,1,0,0,0,0,0,0,0,Tribeca,Manhattan
1237,2400000,1,1,1001,2,6,57,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2538,1297500,0,1,500,5,9,64,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4829,1875000,1,1,667,4,18,20,0,1,1,1,1,1,0,0,Upper East Side,Manhattan
2065,1550000,2,1,700,6,3,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6889,2997500,2,2,1065,5,14,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5815,1807500,1,1,661,6,7,14,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
9567,1550000,2,1,1000,4,5,91,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
4984,1197500,0,1,463,3,10,51,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
1066,975000,0,1,400,6,1,96,0,0,0,1,0,0,0,0,East Village,Manhattan
9106,5000000,2,2,1404,43,35,10,1,1,0,1,0,0,0,0,Battery Park City,Manhattan
3534,1777500,0,1,411,5,2,13,1,0,0,0,0,0,0,0,West Village,Manhattan
10156,2997500,2,2,1380,16,7,35,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
9824,2550000,1,1,875,2,39,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7146,10000000,3,2,2376,0,23,2,0,0,0,0,0,0,0,0,Flatiron,Manhattan
2588,1175000,2,1,925,8,1,106,0,0,0,1,0,0,0,0,Central Harlem,Manhattan
894,4000000,4,2,1100,13,23,9,1,0,1,0,0,0,0,0,Midtown West,Manhattan
6526,3875000,2,2,1342,2,15,28,1,1,1,1,1,1,0,0,Battery Park City,Manhattan
5433,9450000,4,5,2617,43,8,8,1,0,0,1,1,0,0,1,Upper West Side,Manhattan
10686,5497500,4,3,2100,16,10,35,0,0,1,0,0,1,0,1,Upper East Side,Manhattan
6527,1650000,1,1,596,2,5,120,0,0,0,0,0,0,0,0,Financial District,Manhattan
872,1997500,1,1,872,3,19,85,0,0,0,1,1,0,0,0,Upper West Side,Manhattan
5921,5950000,2,3,2039,4,5,111,0,0,0,0,0,0,0,0,Chelsea,Manhattan
233,2087500,1,1,885,6,6,60,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2362,1550000,1,1,594,4,9,18,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
10803,3050000,1,2,912,2,3,124,1,0,1,0,1,1,0,0,West Village,Manhattan
8258,800000,0,1,550,5,1,11,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
10,3600000,2,2,1500,2,9,48,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
5082,1375000,0,1,400,6,4,106,0,1,1,1,1,1,0,1,Greenwich Village,Manhattan
2709,1825000,1,1,750,4,1,89,1,1,1,1,1,1,0,0,Upper West Side,Manhattan
2775,2897500,2,1,940,43,9,8,0,0,1,1,1,1,0,1,Battery Park City,Manhattan
8503,1175000,0,1,400,4,25,42,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
10161,1712500,1,1,681,1,15,19,1,0,0,0,0,0,0,0,Midtown West,Manhattan
1801,6750000,3,2,1802,12,27,26,0,0,0,1,0,1,0,0,Upper East Side,Manhattan
11049,3325000,2,2,1117,1,5,74,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
11030,3750000,1,1,942,3,15,75,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3429,2292000,2,2,994,5,5,52,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
676,5000000,3,3,1850,5,24,10,1,1,1,1,1,1,0,1,Upper West Side,Manhattan
8182,5475000,3,2,1700,6,10,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
7778,9000000,3,3,3500,2,2,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3452,2825000,4,2,1200,7,10,38,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
6398,1575000,1,1,694,5,4,18,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1147,5900000,3,2,1681,43,20,8,0,1,0,1,1,1,0,1,Battery Park City,Manhattan
7744,2400000,1,1,1100,10,15,53,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
9137,1200000,0,1,550,4,16,55,1,0,0,0,0,0,1,0,Upper East Side,Manhattan
7219,2325000,1,1,704,2,6,32,0,0,0,0,0,0,0,0,East Village,Manhattan
4783,1400000,0,1,544,3,8,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
1076,2500000,4,1,1200,3,5,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
11227,3247500,2,2,1600,8,3,86,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
2680,1380000,0,1,412,6,9,14,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5962,3375000,2,2,1456,6,4,31,1,0,0,0,1,0,0,1,Upper East Side,Manhattan
7697,825000,0,1,300,5,1,96,1,0,0,1,0,0,0,0,Midtown East,Manhattan
5203,2090000,1,1,973,7,15,39,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
6108,3375000,3,2,1160,6,33,37,0,0,1,0,1,0,1,0,Midtown East,Manhattan
4991,1920000,1,1,618,4,31,43,1,0,0,1,0,0,0,1,Financial District,Manhattan
9846,1900000,1,1,670,2,28,9,1,0,0,0,0,0,0,0,Midtown West,Manhattan
10821,1750000,1,1,700,3,8,11,1,1,0,0,1,1,0,1,Midtown South,Manhattan
8730,2997500,2,2,1372,10,7,27,0,1,0,1,1,0,0,0,Midtown East,Manhattan
6409,3545000,3,2,1439,7,6,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
600,3750000,3,3,1550,8,6,29,0,0,0,1,1,0,1,0,Upper East Side,Manhattan
3977,1550000,0,1,500,6,5,59,1,0,0,0,0,0,0,0,Midtown East,Manhattan
714,1675000,1,1,638,2,23,28,0,0,1,1,1,0,0,0,Midtown West,Manhattan
1233,1347500,0,1,480,3,10,31,0,0,0,0,1,0,0,1,Midtown East,Manhattan
904,1250000,0,1,400,2,4,28,0,1,0,1,1,0,0,0,Midtown West,Manhattan
8008,1600000,2,1,850,3,15,52,0,0,0,0,0,0,0,0,Midtown East,Manhattan
8994,1697500,2,1,800,3,3,126,1,0,0,0,0,0,0,0,Midtown West,Manhattan
